TransactionID,CustomerID,ProductID,SaleDate,SaleTimestamp,Quantity,TotalAmount
T001544,C0412,P079,2023-06-20,2023-06-20 15:55:15.858750,5,1707.65
T001545,C0002,P045,2024-01-31,2024-01-31 05:26:06.362920,5,1078.65
T001546,C0429,P071,2023-10-22,2023-10-22 19:34:34.776803,3,104.01
T001547,C0219,P001,2024-01-28,2024-01-28 22:45:37.008038,3,685.23
T001548,C0269,P029,2023-10-09,2023-10-09 19:16:40.259519,5,559.15
T001549,C0439,P089,2024-04-05,2024-04-05 07:04:11.956285,3,656.49
T001550,C0224,P088,2024-10-29,2024-10-29 06:48:12.595437,2,414.66
T001551,C0313,P050,2024-04-23,2024-04-23 04:59:07.683420,4,1660.4
T001552,C0024,P080,2024-05-06,2024-05-06 00:15:04.008848,2,36.28
T001553,C0300,P058,2024-05-18,2024-05-18 14:46:11.761613,5,1814.2
T001554,C0374,P098,2023-06-14,2023-06-14 19:43:27.176150,3,533.82
T001555,C0332,P087,2025-03-09,2025-03-09 21:48:12.938343,3,1098.81
T001556,C0188,P020,2024-06-19,2024-06-19 08:57:01.824779,3,1235.67
T001557,C0426,P085,2024-09-25,2024-09-25 10:21:59.500342,4,1624.72
T001558,C0341,P042,2024-06-23,2024-06-23 09:11:08.125350,1,251.99
T001559,C0441,P028,2025-04-19,2025-04-19 09:13:06.120021,5,536.6
T001560,C0085,P026,2023-08-21,2023-08-21 07:14:07.152453,1,288.78
T001561,C0374,P034,2024-08-29,2024-08-29 04:55:05.397145,5,1526.9
T001562,C0101,P015,2024-07-25,2024-07-25 04:48:38.029692,1,45.19
T001563,C0078,P044,2024-04-23,2024-04-23 17:40:43.741268,4,1853.96
T001564,C0483,P064,2024-08-18,2024-08-18 05:09:11.911340,5,335.3
T001565,C0025,P078,2023-05-26,2023-05-26 13:15:18.787106,5,2471.15
T001566,C0498,P085,2024-01-16,2024-01-16 05:44:55.594054,5,2030.9
T001567,C0474,P022,2023-05-11,2023-05-11 23:43:38.749901,5,1330.85
T001568,C0173,P064,2024-07-21,2024-07-21 16:14:41.669269,2,134.12
T001569,C0415,P028,2024-08-05,2024-08-05 11:28:30.741983,2,214.64
T001570,C0091,P066,2025-03-07,2025-03-07 12:29:00.495076,4,1176.64
T001571,C0447,P035,2023-09-20,2023-09-20 21:59:31.823545,1,311.73
T001572,C0161,P065,2023-10-19,2023-10-19 20:45:43.217402,3,290.61
T001573,C0140,P066,2023-05-11,2023-05-11 00:51:54.914464,2,588.32
T001574,C0440,P039,2024-07-24,2024-07-24 16:08:54.823929,4,1128.64
T001575,C0212,P096,2023-10-25,2023-10-25 22:38:13.570922,5,668.15
T001576,C0362,P097,2023-07-10,2023-07-10 07:31:47.903760,3,1276.68
T001577,C0361,P059,2023-09-03,2023-09-03 17:40:24.809477,3,450.63
T001578,C0105,P012,2024-08-05,2024-08-05 10:23:11.478604,5,1069.8
T001579,C0321,P017,2024-07-28,2024-07-28 01:51:28.742386,1,42.05
T001580,C0452,P049,2023-12-05,2023-12-05 22:07:44.274706,4,204.28
T001581,C0056,P056,2024-07-11,2024-07-11 00:52:00.787122,3,787.35
T001582,C0365,P082,2025-03-20,2025-03-20 09:09:07.532453,2,229.24
T001583,C0186,P022,2024-07-30,2024-07-30 02:13:38.492081,2,532.34
T001584,C0029,P055,2024-08-12,2024-08-12 01:16:01.858210,1,446.8
T001585,C0046,P040,2023-05-31,2023-05-31 05:46:04.876614,5,399.05
T001586,C0239,P089,2025-03-24,2025-03-24 15:44:34.932433,3,656.49
T001587,C0182,P003,2024-02-12,2024-02-12 20:59:04.375965,3,662.79
T001588,C0068,P095,2024-09-15,2024-09-15 03:10:07.593962,2,152.26
T001589,C0379,P003,2024-07-01,2024-07-01 19:57:52.374081,1,220.93
T001590,C0045,P030,2024-03-14,2024-03-14 08:38:25.738578,2,662.24
T001591,C0024,P033,2024-02-07,2024-02-07 00:09:52.328593,4,1700.04
T001592,C0196,P020,2024-09-02,2024-09-02 11:50:33.845035,4,1647.56
T001593,C0286,P054,2023-10-23,2023-10-23 17:46:36.596836,4,1720.0
T001594,C0196,P047,2024-03-19,2024-03-19 09:15:43.817569,4,205.0
T001595,C0270,P084,2025-01-29,2025-01-29 23:44:10.515442,4,797.88
T001596,C0297,P078,2024-12-11,2024-12-11 16:35:41.079931,5,2471.15
T001597,C0330,P086,2024-09-11,2024-09-11 05:51:52.318594,2,282.48
T001598,C0281,P078,2023-08-12,2023-08-12 14:57:09.481928,4,1976.92
T001599,C0231,P007,2024-04-06,2024-04-06 06:59:54.515714,1,30.04
T001600,C0184,P048,2025-02-10,2025-02-10 10:21:51.554362,2,896.86
T001601,C0237,P071,2025-03-09,2025-03-09 18:15:28.722173,3,104.01
T001602,C0330,P025,2023-07-01,2023-07-01 23:16:38.299834,2,240.24
T001603,C0308,P076,2023-08-10,2023-08-10 12:01:58.945235,2,77.52
T001604,C0076,P044,2023-11-14,2023-11-14 18:51:38.661188,5,2317.45
T001605,C0271,P089,2025-03-29,2025-03-29 16:46:29.308015,4,875.32
T001606,C0065,P047,2024-05-02,2024-05-02 17:16:17.095455,1,51.25
T001607,C0331,P093,2024-03-12,2024-03-12 05:40:17.709584,1,298.85
T001608,C0083,P070,2025-01-11,2025-01-11 19:25:51.082973,2,583.76
T001609,C0349,P068,2023-10-23,2023-10-23 09:46:42.102791,1,477.43
T001610,C0041,P033,2024-03-29,2024-03-29 05:41:45.627075,1,425.01
T001611,C0433,P057,2025-05-04,2025-05-04 08:28:19.637681,1,347.32
T001612,C0346,P021,2024-12-26,2024-12-26 05:43:30.973174,4,901.56
T001613,C0372,P027,2024-04-12,2024-04-12 21:16:31.355142,3,512.85
T001614,C0418,P052,2024-04-01,2024-04-01 14:35:49.047149,1,117.91
T001615,C0040,P100,2025-01-14,2025-01-14 22:21:35.038143,1,163.87
T001616,C0101,P079,2023-07-25,2023-07-25 04:07:40.736920,4,1366.12
T001617,C0258,P014,2024-10-29,2024-10-29 00:30:16.036531,5,1526.5
T001618,C0457,P023,2024-03-27,2024-03-27 01:55:52.170748,5,1324.9
T001619,C0477,P016,2023-07-01,2023-07-01 09:43:43.230876,1,325.2
T001620,C0464,P020,2025-02-16,2025-02-16 05:10:00.811578,2,823.78
T001621,C0205,P001,2024-10-27,2024-10-27 17:50:49.225330,4,913.64
T001622,C0251,P095,2025-01-12,2025-01-12 11:49:20.665659,3,228.39
T001623,C0196,P019,2024-07-01,2024-07-01 04:21:36.905792,1,34.52
T001624,C0451,P046,2023-11-18,2023-11-18 11:03:21.279802,2,632.8
T001625,C0273,P096,2024-02-04,2024-02-04 21:47:44.028397,3,400.89
T001626,C0199,P034,2024-03-25,2024-03-25 09:28:00.948051,1,305.38
T001627,C0352,P023,2024-05-21,2024-05-21 16:14:48.623269,3,794.94
T001628,C0431,P070,2023-05-31,2023-05-31 17:55:15.472542,3,875.64
T001629,C0399,P094,2023-07-08,2023-07-08 17:03:01.908798,5,447.5
T001630,C0348,P017,2023-06-21,2023-06-21 17:12:49.304947,5,210.25
T001631,C0062,P040,2023-06-08,2023-06-08 04:44:33.698476,4,319.24
T001632,C0133,P019,2024-04-19,2024-04-19 09:37:41.694837,1,34.52
T001633,C0297,P064,2024-08-21,2024-08-21 23:32:23.753499,1,67.06
T001634,C0177,P030,2024-01-15,2024-01-15 06:05:54.936667,1,331.12
T001635,C0295,P079,2023-08-26,2023-08-26 00:59:36.756608,2,683.06
T001636,C0403,P098,2024-03-29,2024-03-29 22:50:36.633880,4,711.76
T001637,C0021,P021,2025-03-02,2025-03-02 01:47:32.461680,4,901.56
T001638,C0092,P040,2024-12-25,2024-12-25 09:52:56.789172,5,399.05
T001639,C0416,P053,2023-10-04,2023-10-04 22:41:27.194500,1,406.45
T001640,C0393,P050,2024-12-16,2024-12-16 18:31:02.657768,4,1660.4
T001641,C0041,P016,2023-07-21,2023-07-21 01:23:23.830943,5,1626.0
T001642,C0297,P087,2023-08-22,2023-08-22 23:09:10.840111,4,1465.08
T001643,C0424,P074,2025-04-27,2025-04-27 02:09:30.992383,3,1042.17
T001644,C0105,P008,2023-08-29,2023-08-29 01:18:00.326223,4,813.88
T001645,C0405,P050,2024-10-09,2024-10-09 22:14:24.631412,2,830.2
T001646,C0239,P076,2024-12-18,2024-12-18 02:40:14.841700,5,193.8
T001647,C0035,P060,2024-06-15,2024-06-15 08:23:34.377195,5,464.8
T001648,C0445,P070,2024-05-31,2024-05-31 02:15:41.845931,4,1167.52
T001649,C0415,P057,2024-09-24,2024-09-24 12:51:43.170702,1,347.32
T001650,C0388,P072,2025-05-03,2025-05-03 10:34:30.015822,2,865.7
T001651,C0014,P037,2023-11-23,2023-11-23 10:18:31.307506,3,316.41
T001652,C0230,P073,2024-10-19,2024-10-19 04:47:52.308786,1,42.54
T001653,C0391,P073,2023-08-12,2023-08-12 07:59:16.666011,3,127.62
T001654,C0467,P065,2025-04-16,2025-04-16 11:30:31.803325,2,193.74
T001655,C0136,P001,2024-04-04,2024-04-04 06:49:46.136323,3,685.23
T001656,C0039,P097,2023-12-19,2023-12-19 19:15:15.138428,2,851.12
T001657,C0140,P091,2024-05-01,2024-05-01 02:51:32.964804,1,297.64
T001658,C0134,P014,2023-09-24,2023-09-24 01:31:50.218520,2,610.6
T001659,C0037,P082,2024-12-30,2024-12-30 13:04:43.024501,3,343.86
T001660,C0449,P051,2024-09-04,2024-09-04 20:08:29.867392,4,956.24
T001661,C0398,P023,2023-11-23,2023-11-23 13:00:35.768161,3,794.94
T001662,C0029,P047,2025-01-07,2025-01-07 14:14:29.867302,4,205.0
T001663,C0285,P054,2024-02-13,2024-02-13 17:51:09.931577,4,1720.0
T001664,C0004,P003,2023-05-27,2023-05-27 22:58:47.743855,2,441.86
T001665,C0460,P071,2023-11-26,2023-11-26 05:11:19.127585,2,69.34
T001666,C0484,P061,2023-07-19,2023-07-19 14:06:41.438333,5,555.9
T001667,C0488,P050,2025-02-14,2025-02-14 12:57:48.480738,3,1245.3
T001668,C0246,P077,2023-10-22,2023-10-22 13:40:28.935337,4,398.28
T001669,C0286,P002,2024-05-21,2024-05-21 21:33:20.920146,1,209.49
T001670,C0088,P099,2023-08-12,2023-08-12 03:33:46.256040,2,651.72
T001671,C0278,P037,2025-05-01,2025-05-01 07:14:11.327907,5,527.35
T001672,C0097,P057,2024-11-20,2024-11-20 01:47:24.400859,2,694.64
T001673,C0390,P015,2023-08-31,2023-08-31 14:27:17.060539,4,180.76
T001674,C0207,P005,2025-01-02,2025-01-02 20:13:33.144969,4,1399.16
T001675,C0413,P025,2024-03-06,2024-03-06 22:00:47.293993,4,480.48
T001676,C0200,P099,2025-03-19,2025-03-19 08:41:36.184309,4,1303.44
T001677,C0357,P092,2024-08-12,2024-08-12 00:33:51.224775,3,164.94
T001678,C0405,P012,2024-05-09,2024-05-09 01:02:23.525539,2,427.92
T001679,C0385,P067,2024-07-20,2024-07-20 02:20:06.823487,3,1290.36
T001680,C0467,P057,2023-08-19,2023-08-19 16:40:07.598252,2,694.64
T001681,C0352,P076,2024-04-03,2024-04-03 18:07:44.459398,4,155.04
T001682,C0344,P086,2023-07-09,2023-07-09 22:11:11.485017,4,564.96
T001683,C0389,P004,2023-07-09,2023-07-09 07:16:22.765780,3,221.97
T001684,C0144,P001,2024-07-31,2024-07-31 18:14:21.937346,3,685.23
T001685,C0390,P021,2025-01-01,2025-01-01 00:51:02.771484,3,676.17
T001686,C0116,P004,2023-08-20,2023-08-20 00:47:08.878632,4,295.96
T001687,C0355,P042,2024-08-25,2024-08-25 11:01:56.608170,4,1007.96
T001688,C0478,P061,2023-09-20,2023-09-20 04:22:07.578907,4,444.72
T001689,C0001,P080,2024-12-29,2024-12-29 14:56:56.894833,1,18.14
T001690,C0344,P089,2023-08-18,2023-08-18 09:09:42.687745,1,218.83
T001691,C0038,P084,2024-06-23,2024-06-23 03:21:25.731045,4,797.88
T001692,C0481,P086,2024-02-16,2024-02-16 00:45:35.397061,5,706.2
T001693,C0440,P072,2025-05-02,2025-05-02 02:21:40.743056,5,2164.25
T001694,C0032,P077,2025-01-20,2025-01-20 08:15:51.223951,3,298.71
T001695,C0450,P064,2024-04-28,2024-04-28 05:20:01.603056,4,268.24
T001696,C0423,P081,2023-09-15,2023-09-15 22:23:50.693321,1,328.71
T001697,C0444,P025,2023-08-18,2023-08-18 00:21:46.882039,2,240.24
T001698,C0126,P091,2023-06-08,2023-06-08 11:43:28.701389,1,297.64
T001699,C0392,P076,2024-09-08,2024-09-08 18:36:34.174503,3,116.28
T001700,C0427,P011,2025-01-28,2025-01-28 01:12:56.900219,2,443.48
T001701,C0301,P048,2024-11-06,2024-11-06 07:56:40.586983,1,448.43
T001702,C0497,P002,2024-03-31,2024-03-31 18:07:15.220173,2,418.98
T001703,C0308,P099,2024-06-28,2024-06-28 04:00:19.527292,4,1303.44
T001704,C0017,P054,2024-03-10,2024-03-10 21:48:11.082079,3,1290.0
T001705,C0200,P076,2024-04-05,2024-04-05 11:57:15.313853,5,193.8
T001706,C0335,P014,2024-08-15,2024-08-15 01:46:16.366901,3,915.9
T001707,C0382,P060,2024-08-02,2024-08-02 04:40:53.976566,2,185.92
T001708,C0315,P093,2023-07-30,2023-07-30 04:32:48.902892,3,896.55
T001709,C0496,P037,2024-07-08,2024-07-08 22:57:50.059298,5,527.35
T001710,C0178,P092,2024-01-08,2024-01-08 22:17:38.365729,4,219.92
T001711,C0333,P098,2023-06-21,2023-06-21 07:00:01.723073,4,711.76
T001712,C0194,P045,2023-08-03,2023-08-03 10:24:33.186220,5,1078.65
T001713,C0249,P049,2024-11-07,2024-11-07 08:04:37.402644,2,102.14
T001714,C0353,P006,2024-06-13,2024-06-13 20:25:58.453034,4,1056.24
T001715,C0242,P082,2025-03-08,2025-03-08 13:13:59.337941,1,114.62
T001716,C0353,P026,2024-03-15,2024-03-15 14:04:59.272337,1,288.78
T001717,C0447,P087,2024-02-13,2024-02-13 21:44:58.852885,2,732.54
T001718,C0414,P096,2023-06-27,2023-06-27 19:23:26.290112,4,534.52
T001719,C0220,P089,2025-03-31,2025-03-31 07:38:34.491028,4,875.32
T001720,C0500,P075,2024-02-19,2024-02-19 06:19:42.372613,1,399.28
T001721,C0235,P035,2024-09-19,2024-09-19 09:20:41.501683,5,1558.65
T001722,C0367,P021,2023-05-08,2023-05-08 14:26:26.866037,5,1126.95
T001723,C0424,P046,2023-08-12,2023-08-12 00:03:24.953027,2,632.8
T001724,C0458,P041,2024-07-20,2024-07-20 11:43:29.104485,4,1610.88
T001725,C0140,P043,2023-06-22,2023-06-22 10:41:25.932749,4,59.44
T001726,C0244,P048,2023-07-08,2023-07-08 15:05:30.752222,3,1345.29
T001727,C0141,P004,2024-08-28,2024-08-28 10:19:42.875525,5,369.95
T001728,C0347,P038,2024-01-04,2024-01-04 17:55:39.258267,1,169.84
T001729,C0473,P051,2023-10-16,2023-10-16 14:05:36.224770,4,956.24
T001730,C0344,P074,2024-02-12,2024-02-12 03:50:38.597207,1,347.39
T001731,C0307,P072,2024-07-18,2024-07-18 17:28:11.925467,2,865.7
T001732,C0393,P068,2024-11-11,2024-11-11 02:11:34.528763,2,954.86
T001733,C0204,P092,2023-10-28,2023-10-28 02:08:13.142933,4,219.92
T001734,C0046,P019,2024-10-01,2024-10-01 16:00:16.925673,5,172.6
T001735,C0141,P061,2025-03-01,2025-03-01 14:36:32.404351,2,222.36
T001736,C0333,P014,2023-06-28,2023-06-28 22:30:51.624481,1,305.3
T001737,C0228,P030,2024-12-31,2024-12-31 15:56:32.887584,3,993.36
T001738,C0152,P023,2024-12-01,2024-12-01 05:42:33.074846,5,1324.9
T001739,C0142,P025,2023-07-27,2023-07-27 05:03:07.110582,4,480.48
T001740,C0277,P068,2024-12-16,2024-12-16 04:14:25.089037,4,1909.72
T001741,C0331,P047,2023-06-07,2023-06-07 04:16:35.194592,5,256.25
T001742,C0039,P022,2024-10-24,2024-10-24 15:42:13.517725,4,1064.68
T001743,C0372,P001,2024-12-13,2024-12-13 02:11:50.645050,3,685.23
T001744,C0340,P028,2023-05-31,2023-05-31 20:11:09.528047,1,107.32
T001745,C0100,P038,2024-06-02,2024-06-02 09:47:51.746119,3,509.52
T001746,C0167,P059,2024-03-05,2024-03-05 14:41:39.355127,5,751.05
T001747,C0106,P088,2024-06-03,2024-06-03 23:36:46.263974,1,207.33
T001748,C0292,P093,2024-11-14,2024-11-14 12:07:56.867609,3,896.55
T001749,C0124,P099,2023-06-27,2023-06-27 17:35:03.126611,1,325.86
T001750,C0430,P012,2024-04-27,2024-04-27 19:50:54.214816,3,641.88
T001751,C0404,P035,2024-06-23,2024-06-23 07:52:46.899197,5,1558.65
T001752,C0054,P012,2024-10-12,2024-10-12 11:04:20.745997,2,427.92
T001753,C0279,P035,2023-08-30,2023-08-30 02:36:08.990244,2,623.46
T001754,C0007,P015,2024-12-30,2024-12-30 13:10:53.923410,3,135.57
T001755,C0451,P094,2025-03-07,2025-03-07 17:25:59.469611,4,358.0
T001756,C0333,P030,2024-02-02,2024-02-02 14:54:38.992101,2,662.24
T001757,C0342,P007,2023-09-10,2023-09-10 07:07:20.443437,5,150.2
T001758,C0453,P018,2023-07-02,2023-07-02 05:52:01.935211,2,423.96
T001759,C0074,P083,2023-06-29,2023-06-29 14:08:13.058359,2,228.48
T001760,C0387,P024,2025-04-18,2025-04-18 16:41:45.254879,1,257.97
T001761,C0174,P009,2023-09-02,2023-09-02 13:09:49.182248,4,739.36
T001762,C0044,P084,2023-09-22,2023-09-22 16:57:45.546340,1,199.47
T001763,C0448,P056,2023-12-11,2023-12-11 16:10:01.603221,4,1049.8
T001764,C0245,P023,2023-09-25,2023-09-25 11:00:37.186816,3,794.94
T001765,C0120,P028,2025-02-08,2025-02-08 00:03:38.748107,3,321.96
T001766,C0451,P011,2023-10-30,2023-10-30 09:26:59.355133,5,1108.7
T001767,C0274,P072,2024-08-18,2024-08-18 08:07:52.180491,3,1298.55
T001768,C0493,P051,2024-02-09,2024-02-09 04:14:51.539199,5,1195.3
T001769,C0333,P084,2024-01-23,2024-01-23 17:31:53.529651,4,797.88
T001770,C0195,P010,2023-07-25,2023-07-25 11:07:36.492211,2,285.72
T001771,C0041,P016,2024-02-02,2024-02-02 23:31:37.380805,5,1626.0
T001772,C0257,P067,2024-04-28,2024-04-28 09:11:00.648858,4,1720.48
T001773,C0442,P038,2024-10-06,2024-10-06 10:03:30.043310,1,169.84
T001774,C0398,P008,2023-09-03,2023-09-03 04:14:28.230999,3,610.41
T001775,C0413,P016,2023-07-25,2023-07-25 09:55:46.429936,1,325.2
T001776,C0017,P016,2024-04-07,2024-04-07 03:06:25.341734,1,325.2
T001777,C0148,P024,2024-12-23,2024-12-23 02:11:10.793106,1,257.97
T001778,C0216,P021,2024-01-13,2024-01-13 04:09:15.710020,3,676.17
T001779,C0466,P026,2023-10-15,2023-10-15 17:00:54.816111,3,866.34
T001780,C0297,P070,2024-06-09,2024-06-09 00:38:23.256365,4,1167.52
T001781,C0358,P063,2023-12-09,2023-12-09 19:40:41.080183,4,984.52
T001782,C0349,P008,2024-03-18,2024-03-18 22:23:50.199618,4,813.88
T001783,C0161,P062,2025-02-04,2025-02-04 23:31:33.864305,4,1328.52
T001784,C0210,P060,2024-05-31,2024-05-31 03:22:36.901890,2,185.92
T001785,C0324,P081,2023-05-27,2023-05-27 01:04:00.746538,5,1643.55
T001786,C0382,P003,2024-12-03,2024-12-03 04:00:29.701761,5,1104.65
T001787,C0288,P028,2025-01-04,2025-01-04 03:44:27.953211,1,107.32
T001788,C0015,P065,2025-02-03,2025-02-03 18:41:34.581351,1,96.87
T001789,C0273,P012,2025-04-17,2025-04-17 13:17:06.911627,5,1069.8
T001790,C0329,P069,2023-05-12,2023-05-12 14:10:40.312754,2,898.92
T001791,C0055,P089,2024-10-15,2024-10-15 14:40:09.052294,4,875.32
T001792,C0284,P087,2024-12-30,2024-12-30 06:22:06.851859,5,1831.35
T001793,C0043,P003,2024-07-13,2024-07-13 16:09:13.490933,2,441.86
T001794,C0444,P042,2024-08-31,2024-08-31 14:16:12.447157,1,251.99
T001795,C0083,P025,2023-07-13,2023-07-13 21:24:11.469767,2,240.24
T001796,C0352,P065,2024-07-23,2024-07-23 20:02:51.041657,4,387.48
T001797,C0373,P001,2024-11-28,2024-11-28 20:45:10.750569,4,913.64
T001798,C0155,P094,2024-06-15,2024-06-15 01:05:32.901913,4,358.0
T001799,C0393,P028,2024-10-26,2024-10-26 10:03:24.772733,5,536.6
T001800,C0246,P074,2024-01-01,2024-01-01 18:47:45.044525,5,1736.95
T001801,C0322,P075,2025-02-02,2025-02-02 16:01:52.660709,4,1597.12
T001802,C0013,P047,2024-01-07,2024-01-07 15:17:51.118536,4,205.0
T001803,C0059,P095,2024-11-10,2024-11-10 12:27:17.188143,2,152.26
T001804,C0181,P046,2025-03-29,2025-03-29 21:15:52.795351,3,949.2
T001805,C0050,P076,2025-03-18,2025-03-18 14:21:16.716732,5,193.8
T001806,C0025,P021,2024-11-22,2024-11-22 21:59:48.279079,4,901.56
T001807,C0253,P067,2023-09-10,2023-09-10 07:31:16.713005,4,1720.48
T001808,C0192,P076,2024-08-23,2024-08-23 22:29:05.400221,4,155.04
T001809,C0242,P077,2023-12-03,2023-12-03 14:44:17.843405,1,99.57
T001810,C0199,P060,2023-05-13,2023-05-13 23:07:52.701917,2,185.92
T001811,C0296,P053,2024-11-01,2024-11-01 15:23:44.973432,1,406.45
T001812,C0011,P026,2024-12-02,2024-12-02 03:50:56.585852,3,866.34
T001813,C0183,P078,2023-11-14,2023-11-14 22:29:16.505454,4,1976.92
T001814,C0258,P073,2024-05-04,2024-05-04 23:59:35.616076,1,42.54
T001815,C0314,P010,2023-06-12,2023-06-12 12:49:51.602339,5,714.3
T001816,C0303,P094,2025-04-13,2025-04-13 00:54:23.318701,3,268.5
T001817,C0307,P051,2025-02-10,2025-02-10 05:32:09.264012,5,1195.3
T001818,C0372,P084,2024-08-18,2024-08-18 02:28:42.716167,3,598.41
T001819,C0359,P013,2023-10-06,2023-10-06 03:55:11.928466,2,995.72
T001820,C0208,P037,2024-01-26,2024-01-26 06:18:49.141636,5,527.35
T001821,C0487,P081,2024-08-18,2024-08-18 11:15:01.558809,1,328.71
T001822,C0258,P012,2023-06-02,2023-06-02 03:28:24.505464,1,213.96
T001823,C0479,P056,2023-12-16,2023-12-16 20:27:54.116463,3,787.35
T001824,C0254,P075,2024-08-17,2024-08-17 19:38:36.062210,1,399.28
T001825,C0029,P034,2024-05-31,2024-05-31 21:52:07.896309,4,1221.52
T001826,C0440,P029,2023-12-16,2023-12-16 06:27:07.057318,4,447.32
T001827,C0035,P083,2024-09-03,2024-09-03 06:32:01.566361,1,114.24
T001828,C0421,P057,2023-06-03,2023-06-03 06:11:05.320014,5,1736.6
T001829,C0282,P016,2023-12-27,2023-12-27 17:48:21.019983,3,975.6
T001830,C0412,P015,2024-02-19,2024-02-19 05:16:03.119181,3,135.57
T001831,C0443,P081,2024-03-05,2024-03-05 05:24:17.619099,3,986.13
T001832,C0261,P011,2023-07-12,2023-07-12 21:50:29.247285,1,221.74
T001833,C0389,P096,2023-10-08,2023-10-08 00:36:14.323415,4,534.52
T001834,C0073,P056,2023-09-07,2023-09-07 11:00:40.357039,2,524.9
T001835,C0073,P037,2023-11-15,2023-11-15 10:53:45.175121,3,316.41
T001836,C0004,P015,2024-09-21,2024-09-21 14:38:56.369058,1,45.19
T001837,C0349,P037,2023-05-10,2023-05-10 12:41:40.440553,1,105.47
T001838,C0021,P082,2024-05-04,2024-05-04 21:53:41.944039,5,573.1
T001839,C0336,P008,2024-08-10,2024-08-10 22:55:01.591953,5,1017.35
T001840,C0091,P015,2024-10-14,2024-10-14 06:10:41.637871,5,225.95
T001841,C0032,P014,2023-10-02,2023-10-02 17:15:49.871421,4,1221.2
T001842,C0237,P087,2024-08-30,2024-08-30 00:39:44.152836,1,366.27
T001843,C0040,P040,2023-06-28,2023-06-28 03:44:02.482378,3,239.43
T001844,C0080,P028,2024-04-30,2024-04-30 02:50:09.315477,5,536.6
T001845,C0276,P056,2023-07-02,2023-07-02 16:17:18.754473,1,262.45
T001846,C0428,P099,2024-12-16,2024-12-16 17:12:56.184586,5,1629.3
T001847,C0010,P001,2023-07-22,2023-07-22 14:53:45.011517,5,1142.05
T001848,C0325,P047,2024-06-13,2024-06-13 17:23:26.654111,4,205.0
T001849,C0388,P092,2024-07-23,2024-07-23 19:10:51.269931,3,164.94
T001850,C0436,P092,2025-03-14,2025-03-14 08:23:09.532783,3,164.94
T001851,C0493,P032,2025-05-04,2025-05-04 21:18:20.656344,2,498.56
T001852,C0399,P072,2025-02-23,2025-02-23 14:33:25.231071,2,865.7
T001853,C0060,P066,2023-11-25,2023-11-25 08:49:44.187479,5,1470.8
T001854,C0247,P089,2024-09-28,2024-09-28 11:11:30.692092,5,1094.15
T001855,C0476,P048,2024-04-24,2024-04-24 20:07:18.211440,1,448.43
T001856,C0107,P041,2023-11-27,2023-11-27 04:16:34.710273,5,2013.6
T001857,C0107,P027,2023-07-23,2023-07-23 22:27:15.766664,3,512.85
T001858,C0240,P073,2023-11-16,2023-11-16 13:53:06.290642,3,127.62
T001859,C0066,P030,2024-10-06,2024-10-06 03:52:17.911437,5,1655.6
T001860,C0443,P033,2024-01-23,2024-01-23 04:51:59.466028,3,1275.03
T001861,C0492,P091,2023-11-03,2023-11-03 06:52:57.571275,3,892.92
T001862,C0408,P061,2023-07-28,2023-07-28 20:09:09.963752,5,555.9
T001863,C0408,P045,2024-05-24,2024-05-24 16:33:41.589481,1,215.73
T001864,C0394,P036,2023-05-20,2023-05-20 16:03:53.599392,3,183.0
T001865,C0475,P026,2024-03-22,2024-03-22 04:03:58.275730,2,577.56
T001866,C0260,P004,2025-03-13,2025-03-13 17:38:57.419815,5,369.95
T001867,C0015,P015,2024-07-02,2024-07-02 08:27:24.265895,3,135.57
T001868,C0264,P078,2023-05-24,2023-05-24 07:59:57.854693,4,1976.92
T001869,C0118,P040,2024-11-28,2024-11-28 10:04:39.304208,3,239.43
T001870,C0095,P049,2024-10-23,2024-10-23 09:48:04.508748,3,153.21
T001871,C0202,P076,2025-04-14,2025-04-14 14:55:07.839013,1,38.76
T001872,C0302,P036,2023-08-06,2023-08-06 18:20:35.582649,4,244.0
T001873,C0090,P098,2024-03-31,2024-03-31 08:41:05.525407,5,889.7
T001874,C0188,P031,2024-05-09,2024-05-09 19:26:34.440186,3,468.3
T001875,C0302,P017,2024-09-03,2024-09-03 14:51:28.804288,4,168.2
T001876,C0147,P015,2023-07-13,2023-07-13 09:29:50.542103,4,180.76
T001877,C0007,P032,2025-01-23,2025-01-23 16:10:36.188451,4,997.12
T001878,C0229,P053,2025-03-15,2025-03-15 12:41:22.635552,3,1219.35
T001879,C0031,P046,2024-04-05,2024-04-05 23:52:36.395355,3,949.2
T001880,C0018,P042,2024-08-18,2024-08-18 08:20:50.907576,3,755.97
